"Time stamp","Field thermal power leaving in steam | (MWt)","Field timestep-averaged outlet quality","Field timestep-averaged outlet temperature | (C)","Field total mass flow rate | (kg/s)"
"May 5, 05:00 pm",0.643112,0.631129,212.377,0.480817
"May 5, 06:00 pm",0.028257,-1,203.715,0.267669
"May 5, 07:00 pm",-0.00646867,-1,182.656,0.267669
"May 5, 08:00 pm",-0.00349116,-1,159.77,0.267669
"May 5, 09:00 pm",-0.00268083,-1,144.999,0.267669
"May 5, 10:00 pm",-0.00248294,-1,131.491,0.267669
"May 5, 11:00 pm",-0.00214346,-1,119.545,0.267669
"May 6, 12:00 am",-0.0018988,-1,109.05,0.267669
"May 6, 01:00 am",-0.00169261,-1,99.6836,0.267669
"May 6, 02:00 am",-0.00149463,-1,91.3691,0.267669
"May 6, 03:00 am",-0.00134761,-1,83.9365,0.267669
"May 6, 04:00 am",-0.00120113,-1,77.2728,0.267669
"May 6, 05:00 am",-0.00105497,-1,71.3851,0.267669
"May 6, 06:00 am",0.0121924,-1,105.325,0.267669
"May 6, 07:00 am",0.72705,0.498283,212.377,0.630381
"May 6, 08:00 am",1.49918,0.630135,212.377,1.12254
"May 6, 09:00 am",1.83573,0.631379,212.377,1.37218
"May 6, 10:00 am",1.97315,0.631632,212.377,1.4744
"May 6, 11:00 am",2.01895,0.631755,212.377,1.50837
"May 6, 12:00 pm",2.05101,0.631835,212.377,1.53215
"May 6, 01:00 pm",1.96323,0.631695,212.377,1.46685
"May 6, 02:00 pm",1.82744,0.632537,212.377,1.36375
"May 6, 03:00 pm",0.249784,0.417135,212.377,0.267669
"May 6, 04:00 pm",1.13515,0.630598,212.377,0.849372
"May 6, 05:00 pm",0.259489,0.436319,212.377,0.267669
"May 6, 06:00 pm",0.0136077,-1,191.502,0.267669
"May 6, 07:00 pm",-0.00558878,-1,172.21,0.267669
"May 6, 08:00 pm",-0.0031372,-1,153.1,0.267669
"May 6, 09:00 pm",-0.00259627,-1,138.876,0.267669
"May 6, 10:00 pm",-0.00234055,-1,126.024,0.267669
"May 6, 11:00 pm",-0.00204225,-1,114.675,0.267669
"May 7, 12:00 am",-0.00183592,-1,104.574,0.267669
"May 7, 01:00 am",-0.00163901,-1,95.5011,0.267669
"May 7, 02:00 am",-0.00147057,-1,87.372,0.267669
"May 7, 03:00 am",-0.00132717,-1,80.0479,0.267669
"May 7, 04:00 am",-0.00118343,-1,73.4805,0.267669
"May 7, 05:00 am",-0.00103982,-1,67.6759,0.267669
"May 7, 06:00 am",0.0074603,-1,87.6011,0.267669
"May 7, 07:00 am",0.469472,0.375145,212.377,0.485331
"May 7, 08:00 am",1.28974,0.630956,212.377,0.964575
"May 7, 09:00 am",0.109697,0.140195,212.377,0.267669
"May 7, 10:00 am",0.0661797,0.0541653,212.377,0.267669
"May 7, 11:00 am",1.88449,0.630162,212.377,1.41106
"May 7, 12:00 pm",1.94316,0.631596,212.377,1.45206
"May 7, 01:00 pm",1.86073,0.631545,212.377,1.39055
"May 7, 02:00 pm",1.78664,0.631948,212.377,1.33441
"May 7, 03:00 pm",1.59852,0.630785,212.377,1.19584
"May 7, 04:00 pm",1.18313,0.631445,212.377,0.884218
"May 7, 05:00 pm",0.565112,0.631331,212.377,0.422376
"May 7, 06:00 pm",0.0241525,-1,200.311,0.267669
"May 7, 07:00 pm",-0.00641269,-1,179.237,0.267669
"May 7, 08:00 pm",-0.00352849,-1,156.444,0.267669
"May 7, 09:00 pm",-0.00269773,-1,141.448,0.267669
"May 7, 10:00 pm",-0.00246203,-1,127.963,0.267669
"May 7, 11:00 pm",-0.00212963,-1,116.088,0.267669
"May 8, 12:00 am",-0.00186424,-1,105.716,0.267669
"May 8, 01:00 am",-0.00164141,-1,96.5785,0.267669
"May 8, 02:00 am",-0.00147243,-1,88.4421,0.267669
"May 8, 03:00 am",-0.00130831,-1,81.1737,0.267669
"May 8, 04:00 am",-0.00116696,-1,74.7029,0.267669
"May 8, 05:00 am",-0.001045,-1,68.9198,0.267669
"May 8, 06:00 am",0.00854445,-1,92.055,0.267669
"May 8, 07:00 am",0.51724,0.0846228,204.356,0.512133
"May 8, 08:00 am",1.31981,0.630879,212.377,0.987173
"May 8, 09:00 am",1.35603,0.631075,212.377,1.01399
"May 8, 10:00 am",1.79008,0.631802,212.377,1.33725
"May 8, 11:00 am",1.91687,0.631539,212.377,1.43252
"May 8, 12:00 pm",1.93211,0.631599,212.377,1.44379
"May 8, 01:00 pm",1.17716,0.631361,212.377,0.879861
"May 8, 02:00 pm",1.20954,0.631142,212.377,0.904348
"May 8, 03:00 pm",0.933369,0.631051,212.377,0.697926
"May 8, 04:00 pm",0.225952,0.37002,212.377,0.267669
"May 8, 05:00 pm",0.542446,0.629657,212.377,0.406395
"May 8, 06:00 pm",0.0167266,-1,194.117,0.267669
"May 8, 07:00 pm",-0.00616169,-1,172.703,0.267669
"May 8, 08:00 pm",-0.00322792,-1,152.419,0.267669
"May 8, 09:00 pm",-0.00255286,-1,138.278,0.267669
"May 8, 10:00 pm",-0.00233268,-1,125.519,0.267669
"May 8, 11:00 pm",-0.00203004,-1,114.222,0.267669
"May 9, 12:00 am",-0.00180326,-1,104.25,0.267669
"May 9, 01:00 am",-0.00161155,-1,95.3346,0.267669
"May 9, 02:00 am",-0.00142612,-1,87.4036,0.267669
"May 9, 03:00 am",-0.00128871,-1,80.3002,0.267669
"May 9, 04:00 am",-0.00115042,-1,73.9211,0.267669
"May 9, 05:00 am",-0.00101122,-1,68.2796,0.267669
"May 9, 06:00 am",0.0111981,-1,99.3925,0.267669
"May 9, 07:00 am",0.630656,0.457222,212.377,0.575407
"May 9, 08:00 am",1.4083,0.630535,212.377,1.05389
"May 9, 09:00 am",1.75087,0.631491,212.377,1.30853
"May 9, 10:00 am",1.90135,0.631518,212.377,1.42096
"May 9, 11:00 am",1.95613,0.631633,212.377,1.46167
"May 9, 12:00 pm",1.45299,0.630694,212.377,1.08709
"May 9, 01:00 pm",1.53742,0.630453,212.377,1.15066
"May 9, 02:00 pm",0.897224,0.630853,212.377,0.671084
"May 9, 03:00 pm",1.24095,0.631037,212.377,0.927973
"May 9, 04:00 pm",0.833335,0.630485,212.377,0.623617
"May 9, 05:00 pm",0.654804,0.63121,212.377,0.489503
"May 9, 06:00 pm",0.0306253,-1,205.673,0.267669
"May 9, 07:00 pm",-0.00654921,-1,184.694,0.267669
"May 9, 08:00 pm",-0.00356066,-1,161.13,0.267669
"May 9, 09:00 pm",-0.00268119,-1,146.282,0.267669
"May 9, 10:00 pm",-0.00246833,-1,132.821,0.267669
"May 9, 11:00 pm",-0.00210546,-1,121.033,0.267669
"May 10, 12:00 am",-0.00186692,-1,110.728,0.267669
"May 10, 01:00 am",-0.00166583,-1,101.519,0.267669
"May 10, 02:00 am",-0.00149292,-1,93.2738,0.267669
"May 10, 03:00 am",-0.00134629,-1,85.85,0.267669
"May 10, 04:00 am",-0.0011998,-1,79.1962,0.267669
"May 10, 05:00 am",-0.00105386,-1,73.3167,0.267669
"May 10, 06:00 am",0.0129261,-1,109.412,0.267669
"May 10, 07:00 am",0.717492,0.510879,212.377,0.614927
"May 10, 08:00 am",1.46936,0.630124,212.377,1.10023
"May 10, 09:00 am",1.80242,0.631999,212.377,1.3461
"May 10, 10:00 am",1.94476,0.631586,212.377,1.45327
"May 10, 11:00 am",2.01993,0.631752,212.377,1.50911
"May 10, 12:00 pm",2.0676,0.631875,212.377,1.54446
"May 10, 01:00 pm",2.0002,0.631763,212.377,1.49434
"May 10, 02:00 pm",1.89775,0.631614,212.377,1.41808
"May 10, 03:00 pm",1.70508,0.631963,212.377,1.27345
"May 10, 04:00 pm",1.28486,0.630991,212.377,0.960878
"May 10, 05:00 pm",0.658637,0.632062,212.377,0.491776
"May 10, 06:00 pm",0.0321446,-1,206.927,0.267669
"May 10, 07:00 pm",-0.00649129,-1,186.339,0.267669
"May 10, 08:00 pm",-0.00356471,-1,162.699,0.267669
"May 10, 09:00 pm",-0.00272033,-1,147.774,0.267669
"May 10, 10:00 pm",-0.00253136,-1,134.032,0.267669
"May 10, 11:00 pm",-0.00217967,-1,121.883,0.267669
"May 11, 12:00 am",-0.00190621,-1,111.295,0.267669
"May 11, 01:00 am",-0.00169872,-1,101.902,0.267669
"May 11, 02:00 am",-0.00149983,-1,93.5626,0.267669
"May 11, 03:00 am",-0.00135196,-1,86.1086,0.267669
"May 11, 04:00 am",-0.00122492,-1,79.3642,0.267669
"May 11, 05:00 am",-0.00107558,-1,73.3595,0.267669
"May 11, 06:00 am",0.0116241,-1,105.553,0.267669
"May 11, 07:00 am",0.659595,0.48025,212.377,0.586042
"May 11, 08:00 am",1.43242,0.630414,212.377,1.07212
"May 11, 09:00 am",1.77147,0.631655,212.377,1.32362
"May 11, 10:00 am",1.90414,0.63152,212.377,1.42304
"May 11, 11:00 am",1.83341,0.631526,212.377,1.37016
"May 11, 12:00 pm",1.86394,0.631517,212.377,1.393
"May 11, 01:00 pm",1.7899,0.631993,212.377,1.33676
"May 11, 02:00 pm",1.83352,0.631486,212.377,1.37032
"May 11, 03:00 pm",1.65171,0.631116,212.377,1.23506
"May 11, 04:00 pm",1.2444,0.631432,212.377,0.930033
"May 11, 05:00 pm",0.632349,0.630915,212.377,0.472913
"May 11, 06:00 pm",0.030364,-1,205.457,0.267669
"May 11, 07:00 pm",-0.00660038,-1,184.42,0.267669
"May 11, 08:00 pm",-0.00366147,-1,160.324,0.267669
"May 11, 09:00 pm",-0.00281034,-1,144.861,0.267669
"May 11, 10:00 pm",-0.0025998,-1,130.699,0.267669
"May 11, 11:00 pm",-0.00221367,-1,118.277,0.267669
"May 12, 12:00 am",-0.00193427,-1,107.516,0.267669
"May 12, 01:00 am",-0.00172276,-1,97.9754,0.267669
"May 12, 02:00 am",-0.00152028,-1,89.5106,0.267669
"May 12, 03:00 am",-0.00134895,-1,82.0137,0.267669
"May 12, 04:00 am",-0.00118222,-1,75.4053,0.267669
"May 12, 05:00 am",-0.00103868,-1,69.6103,0.267669
"May 12, 06:00 am",0.0138152,-1,108.401,0.267669
"May 12, 07:00 am",0.726788,0.515518,212.377,0.619894
"May 12, 08:00 am",1.4844,0.630111,212.377,1.11151
"May 12, 09:00 am",1.82612,0.632319,212.377,1.36319
"May 12, 10:00 am",1.97208,0.631619,212.377,1.47363
"May 12, 11:00 am",2.07469,0.631862,212.377,1.54979
"May 12, 12:00 pm",2.12572,0.632023,212.377,1.58756
"May 12, 01:00 pm",2.06155,0.631887,212.377,1.53992
"May 12, 02:00 pm",1.95964,0.631689,212.377,1.46418
"May 12, 03:00 pm",1.7657,0.631808,212.377,1.31903
"May 12, 04:00 pm",1.3424,0.631382,212.377,1.00336
"May 12, 05:00 pm",0.697698,0.631105,212.377,0.521648
"May 12, 06:00 pm",0.0341964,-1,208.616,0.267669
"May 12, 07:00 pm",-0.00671996,-1,187.467,0.267669
"May 12, 08:00 pm",-0.00373853,-1,162.717,0.267669
"May 12, 09:00 pm",-0.00281249,-1,147.17,0.267669
"May 12, 10:00 pm",-0.00261207,-1,132.976,0.267669
"May 12, 11:00 pm",-0.00222156,-1,120.514,0.267669
"May 13, 12:00 am",-0.0019637,-1,109.655,0.267669
"May 13, 01:00 am",-0.00174779,-1,99.9749,0.267669
"May 13, 02:00 am",-0.00154118,-1,91.3945,0.267669
"May 13, 03:00 am",-0.00138759,-1,83.7343,0.267669
"May 13, 04:00 am",-0.00123552,-1,76.8744,0.267669
"May 13, 05:00 am",-0.00108462,-1,70.8173,0.267669
"May 13, 06:00 am",0.0150473,-1,113.13,0.267669
"May 13, 07:00 am",0.773672,0.549614,212.377,0.639813
"May 13, 08:00 am",1.51001,0.630149,212.377,1.13063
"May 13, 09:00 am",1.84506,0.631385,212.377,1.37914
"May 13, 10:00 am",1.98942,0.631655,212.377,1.48651
"May 13, 11:00 am",2.03089,0.631781,212.377,1.51723
"May 13, 12:00 pm",2.07652,0.631892,212.377,1.55109
"May 13, 01:00 pm",2.01133,0.631778,212.377,1.50262
"May 13, 02:00 pm",1.91214,0.631623,212.377,1.42882
"May 13, 03:00 pm",1.72235,0.631561,212.377,1.28708
"May 13, 04:00 pm",1.31137,0.631498,212.377,0.980004
"May 13, 05:00 pm",0.680878,0.631094,212.377,0.50908
"May 13, 06:00 pm",0.0346482,-1,208.988,0.267669
"May 13, 07:00 pm",0.000341477,-1,180.303,0.267669
"May 13, 08:00 pm",-0.00562872,-1,159.422,0.267669
"May 13, 09:00 pm",-0.00259076,-1,143.331,0.267669
"May 13, 10:00 pm",-0.00242161,-1,130.462,0.267669
"May 13, 11:00 pm",-0.00213476,-1,118.573,0.267669
"May 14, 12:00 am",-0.00185012,-1,108.262,0.267669
"May 14, 01:00 am",-0.0016555,-1,99.1187,0.267669
"May 14, 02:00 am",-0.00148425,-1,90.916,0.267669
"May 14, 03:00 am",-0.00131801,-1,83.5959,0.267669
"May 14, 04:00 am",-0.00119539,-1,77.0179,0.267669
"May 14, 05:00 am",-0.00106972,-1,71.0947,0.267669
"May 14, 06:00 am",0.0151466,-1,113.729,0.267669
"May 14, 07:00 am",0.765351,0.549736,212.377,0.633534
"May 14, 08:00 am",1.48945,0.630125,212.377,1.11527
"May 14, 09:00 am",1.81722,0.632206,212.377,1.35676
"May 14, 10:00 am",1.9614,0.631604,212.377,1.46568
"May 14, 11:00 am",2.04829,0.631806,212.377,1.53018
"May 14, 12:00 pm",2.1077,0.631972,212.377,1.57421
"May 14, 01:00 pm",2.04834,0.631858,212.377,1.5301
"May 14, 02:00 pm",1.91084,0.631637,212.377,1.42782
"May 14, 03:00 pm",1.7237,0.631564,212.377,1.28809
"May 14, 04:00 pm",1.32273,0.63146,212.377,0.988548
"May 14, 05:00 pm",0.697902,0.631108,212.377,0.521799
"May 14, 06:00 pm",0.0364141,-1,210.438,0.267669
"May 14, 07:00 pm",0.00189631,-1,181.622,0.267669
"May 14, 08:00 pm",-0.00577514,-1,160.238,0.267669
"May 14, 09:00 pm",-0.00258771,-1,143.897,0.267669
"May 14, 10:00 pm",-0.00243155,-1,131.05,0.267669
"May 14, 11:00 pm",-0.00215032,-1,119.082,0.267669
"May 15, 12:00 am",-0.00186097,-1,108.707,0.267669
"May 15, 01:00 am",-0.00166495,-1,99.5118,0.267669
"May 15, 02:00 am",-0.00149234,-1,91.2637,0.267669
"May 15, 03:00 am",-0.00132488,-1,83.9049,0.267669
"May 15, 04:00 am",-0.00118139,-1,77.3554,0.267669
"May 15, 05:00 am",-0.00103811,-1,71.5639,0.267669
"May 15, 06:00 am",0.0133063,-1,108.833,0.267669
"May 15, 07:00 am",0.681088,0.503449,212.377,0.589986
"May 15, 08:00 am",1.4301,0.630441,212.377,1.07035
"May 15, 09:00 am",1.77123,0.631664,212.377,1.32343
"May 15, 10:00 am",1.93118,0.631562,212.377,1.44317
"May 15, 11:00 am",2.03118,0.631774,212.377,1.51747
"May 15, 12:00 pm",2.08165,0.631916,212.377,1.55487
"May 15, 01:00 pm",2.01809,0.6318,212.377,1.50763
"May 15, 02:00 pm",1.87248,0.631607,212.377,1.3992
"May 15, 03:00 pm",1.67667,0.630772,212.377,1.25434
"May 15, 04:00 pm",1.27502,0.631402,212.377,0.952962
"May 15, 05:00 pm",0.665382,0.632097,212.377,0.496788
"May 15, 06:00 pm",0.0365612,-1,210.559,0.267669
"May 15, 07:00 pm",0.00288108,-1,182.456,0.267669
"May 15, 08:00 pm",-0.005721,-1,161.283,0.267669
"May 15, 09:00 pm",-0.00254419,-1,145.163,0.267669
"May 15, 10:00 pm",-0.00236546,-1,132.637,0.267669
"May 15, 11:00 pm",-0.00207471,-1,121.053,0.267669
"May 16, 12:00 am",-0.0018196,-1,110.982,0.267669
"May 16, 01:00 am",-0.00160844,-1,102.057,0.267669
"May 16, 02:00 am",-0.00142262,-1,94.1581,0.267669
"May 16, 03:00 am",-0.00126518,-1,87.146,0.267669
"May 16, 04:00 am",-0.00112988,-1,80.8934,0.267669
"May 16, 05:00 am",-0.000993485,-1,75.359,0.267669
"May 16, 06:00 am",0.0154527,-1,119.003,0.267669
"May 16, 07:00 am",0.760826,0.529852,212.377,0.637648
"May 16, 08:00 am",1.46077,0.630188,212.377,1.09369
"May 16, 09:00 am",1.78308,0.631802,212.377,1.33202
"May 16, 10:00 am",1.93043,0.631574,212.377,1.44258
"May 16, 11:00 am",2.02395,0.631766,212.377,1.51208
"May 16, 12:00 pm",2.07221,0.631899,212.377,1.54785
"May 16, 01:00 pm",2.0088,0.631788,212.377,1.50071
"May 16, 02:00 pm",1.92206,0.631648,212.377,1.43618
"May 16, 03:00 pm",1.72706,0.631593,212.377,1.29054
"May 16, 04:00 pm",1.32281,0.631481,212.377,0.988578
"May 16, 05:00 pm",0.697698,0.631141,212.377,0.521622
"May 16, 06:00 pm",0.0388953,0.000226458,212.377,0.267669
"May 16, 07:00 pm",0.00495517,-1,184.212,0.267669
"May 16, 08:00 pm",-0.00590272,-1,162.439,0.267669
"May 16, 09:00 pm",-0.0025261,-1,146.03,0.267669
"May 16, 10:00 pm",-0.00235746,-1,133.633,0.267669
"May 16, 11:00 pm",-0.00210147,-1,121.974,0.267669
"May 17, 12:00 am",-0.00183944,-1,111.785,0.267669
"May 17, 01:00 am",-0.00162532,-1,102.767,0.267669
"May 17, 02:00 am",-0.00145817,-1,94.722,0.267669
"May 17, 03:00 am",-0.00129572,-1,87.535,0.267669
"May 17, 04:00 am",-0.00115611,-1,81.1337,0.267669
"May 17, 05:00 am",-0.00101623,-1,75.4704,0.267669
"May 17, 06:00 am",0.0171251,-1,123.967,0.267669
"May 17, 07:00 am",0.763427,0.54629,212.377,0.628686
"May 17, 08:00 am",1.44868,0.630297,212.377,1.08447
"May 17, 09:00 am",1.31236,0.63137,212.377,0.98092
"May 17, 10:00 am",1.92152,0.6314,212.377,1.43628
"May 17, 11:00 am",1.99797,0.631718,212.377,1.49277
"May 17, 12:00 pm",2.04367,0.631829,212.377,1.52668
"May 17, 01:00 pm",1.97646,0.631727,212.377,1.47667
"May 17, 02:00 pm",1.80545,0.63224,212.377,1.3479
"May 17, 03:00 pm",1.58174,0.630754,212.377,1.18333
"May 17, 04:00 pm",1.15924,0.630959,212.377,0.86696
"May 17, 05:00 pm",0.559492,0.631934,212.377,0.41782
"May 17, 06:00 pm",0.0316129,-1,206.488,0.267669
"May 17, 07:00 pm",-0.006203,-1,187.232,0.267669
"May 17, 08:00 pm",-0.00354048,-1,163.774,0.267669
"May 17, 09:00 pm",-0.00266681,-1,149.111,0.267669
"May 17, 10:00 pm",-0.00249497,-1,135.606,0.267669
"May 17, 11:00 pm",-0.00214888,-1,123.638,0.267669
"May 18, 12:00 am",-0.00190307,-1,113.135,0.267669
"May 18, 01:00 am",-0.00169631,-1,103.76,0.267669
"May 18, 02:00 am",-0.00149751,-1,95.4371,0.267669
"May 18, 03:00 am",-0.00135001,-1,87.9975,0.267669
"May 18, 04:00 am",-0.00120312,-1,81.3276,0.267669
"May 18, 05:00 am",-0.00105661,-1,75.4345,0.267669
"May 18, 06:00 am",0.0131372,-1,112.123,0.267669
"May 18, 07:00 am",0.401261,0.428205,212.377,0.394682
"May 18, 08:00 am",1.20594,0.630796,212.377,0.902093
"May 18, 09:00 am",1.84757,0.631293,212.377,1.3812
"May 18, 10:00 am",1.41977,0.630852,212.377,1.06199
"May 18, 11:00 am",1.60618,0.630706,212.377,1.2017
"May 18, 12:00 pm",1.60997,0.630805,212.377,1.20437
"May 18, 01:00 pm",1.36045,0.631246,212.377,1.01705
"May 18, 02:00 pm",1.30423,0.631357,212.377,0.974862
"May 18, 03:00 pm",1.60284,0.630641,212.377,1.19931
"May 18, 04:00 pm",0.583659,0.631833,212.377,0.435931
"May 18, 05:00 pm",0.231255,0.380504,212.377,0.267669
"May 18, 06:00 pm",0.0347713,-1,209.089,0.267669
"May 18, 07:00 pm",0.00489991,-1,184.165,0.267669
"May 18, 08:00 pm",-0.00574546,-1,163.067,0.267669
"May 18, 09:00 pm",-0.00256377,-1,146.693,0.267669
"May 18, 10:00 pm",-0.00239717,-1,134.083,0.267669
"May 18, 11:00 pm",-0.00213319,-1,122.25,0.267669
"May 19, 12:00 am",-0.00186748,-1,111.903,0.267669
"May 19, 01:00 am",-0.00167038,-1,102.684,0.267669
"May 19, 02:00 am",-0.00147563,-1,94.4826,0.267669
"May 19, 03:00 am",-0.0013309,-1,87.1499,0.267669
"May 19, 04:00 am",-0.0011868,-1,80.572,0.267669
"May 19, 05:00 am",-0.00104253,-1,74.7582,0.267669
"May 19, 06:00 am",0.0185085,-1,127.255,0.267669
"May 19, 07:00 am",0.868518,0.570258,212.377,0.695119
"May 19, 08:00 am",1.55025,0.630275,212.377,1.16056
"May 19, 09:00 am",1.87203,0.631433,212.377,1.39921
"May 19, 10:00 am",2.01575,0.631725,212.377,1.50604
"May 19, 11:00 am",2.10765,0.631974,212.377,1.57416
"May 19, 12:00 pm",2.14719,0.63211,212.377,1.6034
"May 19, 01:00 pm",2.07314,0.631937,212.377,1.54846
"May 19, 02:00 pm",1.90662,0.631651,212.377,1.42464
"May 19, 03:00 pm",1.68991,0.631187,212.377,1.2635
"May 19, 04:00 pm",0.791719,0.631442,212.377,0.59167
"May 19, 05:00 pm",0.30601,0.528287,212.377,0.267669
"May 19, 06:00 pm",0.0352816,-1,209.508,0.267669
"May 19, 07:00 pm",0.00552058,-1,184.69,0.267669
"May 19, 08:00 pm",-0.00580376,-1,163.443,0.267669
"May 19, 09:00 pm",-0.00263412,-1,146.693,0.267669
"May 19, 10:00 pm",-0.00243975,-1,133.818,0.267669
"May 19, 11:00 pm",-0.00217269,-1,121.767,0.267669
"May 20, 12:00 am",-0.00187717,-1,111.301,0.267669
"May 20, 01:00 am",-0.00167828,-1,102.037,0.267669
"May 20, 02:00 am",-0.00148262,-1,93.7946,0.267669
"May 20, 03:00 am",-0.00131627,-1,86.4905,0.267669
"May 20, 04:00 am",-0.00119401,-1,79.9241,0.267669
"May 20, 05:00 am",-0.00102975,-1,74.131,0.267669
"May 20, 06:00 am",0.00987044,-1,101.221,0.267669
"May 20, 07:00 am",0.803245,0.492261,212.377,0.695337
"May 20, 08:00 am",1.58399,0.630415,212.377,1.18559
"May 20, 09:00 am",1.89556,0.631463,212.377,1.41674
"May 20, 10:00 am",2.03231,0.631764,212.377,1.51833
"May 20, 11:00 am",1.97309,0.631711,212.377,1.47419
"May 20, 12:00 pm",2.03405,0.631797,212.377,1.51956
"May 20, 01:00 pm",1.98546,0.631733,212.377,1.48339
"May 20, 02:00 pm",1.85044,0.631581,212.377,1.38278
"May 20, 03:00 pm",1.6704,0.630575,212.377,1.24999
"May 20, 04:00 pm",0.45073,0.631075,212.377,0.337002
"May 20, 05:00 pm",0.247864,0.413338,212.377,0.267669
"May 20, 06:00 pm",0.0222622,-1,198.738,0.267669
"May 20, 07:00 pm",-0.00560559,-1,180.728,0.267669
"May 20, 08:00 pm",-0.00335351,-1,159.642,0.267669
"May 20, 09:00 pm",-0.00265542,-1,145.053,0.267669
"May 20, 10:00 pm",-0.00242911,-1,131.806,0.267669
"May 20, 11:00 pm",-0.00210734,-1,120.088,0.267669
"May 21, 12:00 am",-0.00186773,-1,109.768,0.267669
"May 21, 01:00 am",-0.00164413,-1,100.624,0.267669
"May 21, 02:00 am",-0.00145343,-1,92.5485,0.267669
"May 21, 03:00 am",-0.00131229,-1,85.3187,0.267669
"May 21, 04:00 am",-0.0011706,-1,78.8304,0.267669
"May 21, 05:00 am",-0.0010286,-1,73.0943,0.267669
"May 21, 06:00 am",0.0163024,-1,119.189,0.267669
"May 21, 07:00 am",0.709959,0.528024,212.377,0.597895
"May 21, 08:00 am",1.52055,0.630121,212.377,1.13857
"May 21, 09:00 am",1.82292,0.632309,212.377,1.36082
"May 21, 10:00 am",1.95559,0.631609,212.377,1.46132
"May 21, 11:00 am",2.02574,0.631769,212.377,1.51342
"May 21, 12:00 pm",2.06386,0.631869,212.377,1.54168
"May 21, 01:00 pm",1.98638,0.631739,212.377,1.48406
"May 21, 02:00 pm",1.87275,0.631589,212.377,1.39944
"May 21, 03:00 pm",1.67283,0.630651,212.377,1.25168
"May 21, 04:00 pm",1.28843,0.630825,212.377,0.963774
"May 21, 05:00 pm",0.693558,0.631117,212.377,0.518544
"May 21, 06:00 pm",0.0447368,0.0117745,212.377,0.267669
"May 21, 07:00 pm",0.00836924,-1,187.095,0.267669
"May 21, 08:00 pm",-0.00624271,-1,164.462,0.267669
"May 21, 09:00 pm",-0.00268328,-1,146.647,0.267669
"May 21, 10:00 pm",-0.00242525,-1,133.816,0.267669
"May 21, 11:00 pm",-0.00215433,-1,121.825,0.267669
"May 22, 12:00 am",-0.00187834,-1,111.403,0.267669
"May 22, 01:00 am",-0.00165872,-1,102.195,0.267669
"May 22, 02:00 am",-0.00148681,-1,93.9857,0.267669
"May 22, 03:00 am",-0.00134073,-1,86.5944,0.267669
"May 22, 04:00 am",-0.00119509,-1,79.9685,0.267669
"May 22, 05:00 am",-0.00104977,-1,74.1131,0.267669
"May 22, 06:00 am",0.0192328,-1,128.72,0.267669
"May 22, 07:00 am",0.858305,0.575732,212.377,0.683399
"May 22, 08:00 am",1.51341,0.630179,212.377,1.13313
"May 22, 09:00 am",1.82099,0.632276,212.377,1.35944
"May 22, 10:00 am",1.96076,0.631613,212.377,1.46518
"May 22, 11:00 am",2.02054,0.631759,212.377,1.50955
"May 22, 12:00 pm",2.0704,0.631882,212.377,1.54654
"May 22, 01:00 pm",2.00488,0.631769,212.377,1.49782
"May 22, 02:00 pm",1.90879,0.631622,212.377,1.42631
"May 22, 03:00 pm",1.71637,0.631548,212.377,1.28264
"May 22, 04:00 pm",1.33057,0.631427,212.377,0.994456
"May 22, 05:00 pm",0.718275,0.630981,212.377,0.537129
"May 22, 06:00 pm",0.0476878,0.0176085,212.377,0.267669
"May 22, 07:00 pm",0.00896473,-1,187.597,0.267669
"May 22, 08:00 pm",-0.00627296,-1,165.049,0.267669
"May 22, 09:00 pm",-0.00271027,-1,146.884,0.267669
"May 22, 10:00 pm",-0.002474,-1,133.895,0.267669
"May 22, 11:00 pm",-0.00222702,-1,121.561,0.267669
"May 23, 12:00 am",-0.00191433,-1,110.865,0.267669
"May 23, 01:00 am",-0.00171089,-1,101.418,0.267669
"May 23, 02:00 am",-0.00151043,-1,93.0148,0.267669
"May 23, 03:00 am",-0.00133992,-1,85.5744,0.267669
"May 23, 04:00 am",-0.00119452,-1,78.9523,0.267669
"May 23, 05:00 am",-0.00104935,-1,73.0982,0.267669
"May 23, 06:00 am",-0.000904977,-1,68.0136,0.267669
"May 23, 07:00 am",0.0107343,-1,97.9854,0.267669
"May 23, 08:00 am",1.26108,0.52731,212.377,1.03858
"May 23, 09:00 am",1.78071,0.631753,212.377,1.33034
"May 23, 10:00 am",1.92843,0.631553,212.377,1.44114
"May 23, 11:00 am",1.99246,0.631693,212.377,1.4887
"May 23, 12:00 pm",2.04887,0.63182,212.377,1.53059
"May 23, 01:00 pm",1.98597,0.631727,212.377,1.48378
"May 23, 02:00 pm",1.90711,0.631607,212.377,1.42509
"May 23, 03:00 pm",1.71221,0.631534,212.377,1.27956
"May 23, 04:00 pm",1.32507,0.631438,212.377,0.990322
"May 23, 05:00 pm",0.716063,0.630909,212.377,0.535529
"May 23, 06:00 pm",0.0491872,0.0205726,212.377,0.267669
"May 23, 07:00 pm",0.00922059,-1,187.812,0.267669
"May 23, 08:00 pm",-0.00626907,-1,165.346,0.267669
"May 23, 09:00 pm",-0.00275173,-1,146.987,0.267669
"May 23, 10:00 pm",-0.00247214,-1,133.927,0.267669
"May 23, 11:00 pm",-0.00222821,-1,121.595,0.267669
"May 24, 12:00 am",-0.00193815,-1,110.822,0.267669
